protocol,split,experiment,scheme,threshold,dimension,value,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20
query,validation,fixed_joint_gated_010,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363637,0.015873015873015872,0.1111111111111111,0.022222222222222223,0.017323038016051392,0.03636363636363637,0.05661375661375661,0.3333333333333333,0.05661375661375661,0.033445081864533974,0.05454545454545456,0.07513227513227513,0.3333333333333333,0.05661375661375661,0.0355891186523329
query,validation,fixed_joint_gated_010,relevance_grade,1,query_intent,Prophylaxis / Maintenance,7,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.05555555555555555,0.16666666666666666,0.018518518518518517,0.03739056119111388,0.042857142857142864,0.07936507936507936,0.3333333333333333,0.027777777777777776,0.0418688020690206
query,validation,fixed_joint_gated_010,relevance_grade,1,query_intent,Safety / Contraindication,15,9,6,0.06666666666666667,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04666666666666667,0.013888888888888888,0.1111111111111111,0.006535947712418301,0.009772386219648588
query,validation,fixed_joint_gated_010,relevance_grade,1,query_intent,Treatment Change / Escalation,11,8,3,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.08181818181818183,0.020833333333333332,0.125,0.015625,0.004678888950484531,0.06363636363636363,0.041666666666666664,0.125,0.015625,0.015564659150105083
query,validation,fixed_joint_gated_010,relevance_grade,1,has_context,False,51,34,17,0.0196078431372549,0.0,0.0,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.027450980392156866,0.004201680672268907,0.029411764705882353,0.0058823529411764705,0.004585510063072428,0.0392156862745098,0.05910364145658263,0.17647058823529413,0.02560690943043884,0.025830738009326296,0.047058823529411764,0.10252100840336134,0.23529411764705882,0.029079131652661065,0.036945516834997506
query,validation,fixed_joint_gated_010,relevance_grade,1,has_context,True,49,36,13,0.04081632653061224,0.004629629629629629,0.027777777777777776,0.027777777777777776,0.011904761904761904,0.06802721088435375,0.018518518518518517,0.05555555555555555,0.037037037037037035,0.011843540428597574,0.05714285714285714,0.018518518518518517,0.05555555555555555,0.037037037037037035,0.010312578531650999,0.04897959183673469,0.02962962962962963,0.1111111111111111,0.04497354497354497,0.012072303807584015,0.039795918367346944,0.03310185185185185,0.1388888888888889,0.04660753190164955,0.014515400362496163
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_language,EN,43,28,15,0.023255813953488372,0.005952380952380952,0.03571428571428571,0.03571428571428571,0.015306122448979591,0.007751937984496124,0.005952380952380952,0.03571428571428571,0.03571428571428571,0.010309345687193548,0.018604651162790697,0.011054421768707483,0.07142857142857142,0.04285714285714286,0.01390908546770733,0.034883720930232565,0.05986394557823129,0.17857142857142858,0.059226190476190474,0.029441874490959693,0.03604651162790698,0.07028061224489796,0.21428571428571427,0.06132703081232493,0.03327215331478211
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_language,ID,16,9,7,0.0625,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.07500000000000001,0.0,0.0,0.0,0.0,0.05625000000000001,0.0,0.0,0.0,0.0,0.05625,0.12698412698412698,0.2222222222222222,0.013117283950617283,0.03016888748729626
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_language,MIXED,41,33,8,0.024390243902439025,0.0,0.0,0.0,0.0,0.05691056910569105,0.02121212121212121,0.06060606060606061,0.0202020202020202,0.005630789577626158,0.04878048780487806,0.02121212121212121,0.06060606060606061,0.0202020202020202,0.005428032126300228,0.051219512195121955,0.04242424242424242,0.15151515151515152,0.03168590668590668,0.015332277968446216,0.054878048780487805,0.04747474747474747,0.15151515151515152,0.03168590668590668,0.017971252562293625
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_intent,Comparative Treatment Choice,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_intent,Dosing / Administration,21,14,7,0.047619047619047616,0.011904761904761904,0.07142857142857142,0.07142857142857142,0.030612244897959183,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.03045481824496519,0.028571428571428574,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.026518059081388285,0.0380952380952381,0.0619047619047619,0.21428571428571427,0.10714285714285714,0.029333805886334875,0.030952380952380946,0.0619047619047619,0.21428571428571427,0.10714285714285714,0.029333805886334875
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_intent,Guideline / Evidence Lookup,11,9,2,0.09090909090909091,0.0,0.0,0.0,0.0,0.1212121212121212,0.022222222222222223,0.1111111111111111,0.037037037037037035,0.005345586652618877,0.07272727272727274,0.022222222222222223,0.1111111111111111,0.037037037037037035,0.004602142664423799,0.06363636363636364,0.022222222222222223,0.1111111111111111,0.037037037037037035,0.004602142664423799,0.08181818181818182,0.022222222222222223,0.1111111111111111,0.037037037037037035,0.004602142664423799
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_intent,Interaction / Combination,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.5,0.5,0.0625,0.15773243839286438,0.03333333333333333,0.5,0.5,0.0625,0.15773243839286438
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_intent,Management / Treatment Selection,11,8,3,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.03636363636363637,0.0,0.0,0.0,0.0,0.02727272727272728,0.0,0.0,0.0,0.0,0.022727272727272728,0.125,0.125,0.0078125,0.030581317764778255
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_intent,Mechanism / Background Knowledge,5,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000001,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,11,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363637,0.015873015873015872,0.1111111111111111,0.022222222222222223,0.017323038016051392,0.03636363636363637,0.05661375661375661,0.3333333333333333,0.05661375661375661,0.033445081864533974,0.05454545454545456,0.07513227513227513,0.3333333333333333,0.05661375661375661,0.0355891186523329
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_intent,Prophylaxis / Maintenance,7,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.05555555555555555,0.16666666666666666,0.018518518518518517,0.03739056119111388,0.042857142857142864,0.07936507936507936,0.3333333333333333,0.027777777777777776,0.0418688020690206
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_intent,Safety / Contraindication,15,9,6,0.06666666666666667,0.0,0.0,0.0,0.0,0.02222222222222222,0.0,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04666666666666667,0.013888888888888888,0.1111111111111111,0.006535947712418301,0.009772386219648588
query,validation,fixed_joint_ungated_010,relevance_grade,1,query_intent,Treatment Change / Escalation,11,8,3,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.020833333333333332,0.125,0.015625,0.004678888950484531,0.06363636363636363,0.041666666666666664,0.125,0.015625,0.015564659150105083
query,validation,fixed_joint_ungated_010,relevance_grade,1,has_context,False,51,34,17,0.0196078431372549,0.0,0.0,0.0,0.0,0.0130718954248366,0.0,0.0,0.0,0.0,0.027450980392156866,0.004201680672268907,0.029411764705882353,0.0058823529411764705,0.004585510063072428,0.0392156862745098,0.05910364145658263,0.17647058823529413,0.02560690943043884,0.025830738009326296,0.047058823529411764,0.10252100840336134,0.23529411764705882,0.029079131652661065,0.036945516834997506
query,validation,fixed_joint_ungated_010,relevance_grade,1,has_context,True,49,36,13,0.04081632653061224,0.004629629629629629,0.027777777777777776,0.027777777777777776,0.011904761904761904,0.06802721088435375,0.02407407407407407,0.08333333333333333,0.046296296296296294,0.013179937091752294,0.05306122448979593,0.02407407407407407,0.08333333333333333,0.046296296296296294,0.01146311419775695,0.05102040816326531,0.02962962962962963,0.1111111111111111,0.05092592592592592,0.012558126844125066,0.04693877551020409,0.03310185185185185,0.1388888888888889,0.0525599128540305,0.015001223399037212
query,test,hybrid,relevance_grade,1,query_language,EN,50,34,16,0.02,0.0,0.0,0.0,0.0,0.026666666666666665,0.0,0.0,0.0,0.0,0.028000000000000004,0.007878151260504201,0.058823529411764705,0.013235294117647059,0.005845704552034024,0.038000000000000006,0.02123015873015873,0.14705882352941177,0.026715686274509803,0.01290801078308057,0.043,0.03446545284780579,0.20588235294117646,0.030101909184726522,0.0189159391429626
query,test,hybrid,relevance_grade,1,query_language,ID,18,12,6,0.05555555555555555,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.07777777777777779,0.0494047619047619,0.3333333333333333,0.0496031746031746,0.021162633526848346,0.06666666666666667,0.061309523809523814,0.3333333333333333,0.0496031746031746,0.022424105849753583
query,test,hybrid,relevance_grade,1,query_language,MIXED,32,22,10,0.03125,0.0,0.0,0.0,0.0,0.0625,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.019316313561290648,0.05625000000000001,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893,0.037500000000000006,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893,0.03125,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893
query,test,hybrid,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,test,hybrid,relevance_grade,1,query_intent,Dosing / Administration,19,14,5,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.014285714285714287,0.07142857142857142,0.03571428571428571,0.030354207024885303,0.05263157894736842,0.014285714285714287,0.07142857142857142,0.03571428571428571,0.024558630550678546,0.04736842105263158,0.024489795918367346,0.14285714285714285,0.047619047619047616,0.03372141366003363,0.034210526315789476,0.024489795918367346,0.14285714285714285,0.047619047619047616,0.03372141366003363
query,test,hybrid,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.049999999999999996,0.25,1.0,0.05263157894736842,0.16487536293155053
query,test,hybrid,relevance_grade,1,query_intent,Guideline / Evidence Lookup,10,8,2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
query,test,hybrid,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.04897959183673469,0.2857142857142857,0.04421768707482993,0.016403761686235814,0.03571428571428571,0.06938775510204082,0.2857142857142857,0.04421768707482993,0.018566285668359078
query,test,hybrid,relevance_grade,1,query_intent,Management / Treatment Selection,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018181818181818184,0.017857142857142856,0.14285714285714285,0.02040816326530612,0.0174643361233127,0.02727272727272728,0.04642857142857143,0.2857142857142857,0.02933673469387755,0.0230920791668039
query,test,hybrid,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000001,0.037037037037037035,0.3333333333333333,0.041666666666666664,0.014486203316909266,0.041666666666666664,0.037037037037037035,0.3333333333333333,0.041666666666666664,0.014486203316909266
query,test,hybrid,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,7,2,0.1111111111111111,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.06666666666666668,0.017857142857142856,0.14285714285714285,0.03571428571428571,0.0032225989269103546,0.06666666666666667,0.017857142857142856,0.14285714285714285,0.03571428571428571,0.0029566324716118306,0.08333333333333333,0.017857142857142856,0.14285714285714285,0.03571428571428571,0.0029566324716118306
query,test,hybrid,relevance_grade,1,query_intent,Prophylaxis / Maintenance,8,6,2,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.07500000000000001,0.023809523809523808,0.16666666666666666,0.03333333333333333,0.02936596038013072,0.0625,0.05714285714285714,0.3333333333333333,0.061111111111111116,0.041073060973626264,0.0625,0.05714285714285714,0.3333333333333333,0.061111111111111116,0.041073060973626264
query,test,hybrid,relevance_grade,1,query_intent,Safety / Contraindication,14,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.03571428571428571,0.020833333333333332,0.16666666666666666,0.023809523809523808,0.0028124862758900863,0.03214285714285714,0.020833333333333332,0.16666666666666666,0.023809523809523808,0.0028124862758900863
query,test,hybrid,relevance_grade,1,query_intent,Treatment Change / Escalation,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.07272727272727274,0.0,0.0,0.0,0.0,0.06363636363636364,0.0,0.0,0.0,0.0,0.05909090909090909,0.0,0.0,0.0,0.0
query,test,hybrid,relevance_grade,1,has_context,False,56,39,17,0.017857142857142856,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03928571428571429,0.006868131868131868,0.05128205128205128,0.011538461538461539,0.0050962552504912,0.044642857142857144,0.026841676841676845,0.1794871794871795,0.030616605616605615,0.01404282276309251,0.049107142857142856,0.042043142043142044,0.23076923076923078,0.033568697384486854,0.01966864922747332
query,test,hybrid,relevance_grade,1,has_context,True,44,29,15,0.045454545454545456,0.0,0.0,0.0,0.0,0.04545454545454545,0.006896551724137932,0.034482758620689655,0.017241379310344827,0.01465375511546187,0.045454545454545456,0.006896551724137932,0.034482758620689655,0.017241379310344827,0.0118558906106724,0.04545454545454546,0.016133004926108373,0.10344827586206896,0.027914614121510674,0.01686119685847625,0.03636363636363637,0.016133004926108373,0.10344827586206896,0.027914614121510674,0.01686119685847625
query,test,entity_only,relevance_grade,1,query_language,EN,50,34,16,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.028000000000000004,0.0058823529411764705,0.029411764705882353,0.007352941176470588,0.0027669119428981813,0.038000000000000006,0.013760504201680672,0.08823529411764706,0.014822595704948646,0.0067230210145322305,0.035,0.03679971988795518,0.20588235294117646,0.02282053172146051,0.016435422947490105
query,test,entity_only,relevance_grade,1,query_language,ID,18,12,6,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.044444444444444446,0.016666666666666666,0.08333333333333333,0.016666666666666666,0.004471055387187,0.061111111111111116,0.0494047619047619,0.3333333333333333,0.0488095238095238,0.021330063751032125,0.058333333333333334,0.061309523809523814,0.3333333333333333,0.0488095238095238,0.022571320278853335
query,test,entity_only,relevance_grade,1,query_language,MIXED,32,22,10,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.05,0.009090909090909092,0.045454545454545456,0.011363636363636364,0.010667919399445598,0.03125,0.009090909090909092,0.045454545454545456,0.011363636363636364,0.010667919399445598,0.025,0.009090909090909092,0.045454545454545456,0.011363636363636364,0.010667919399445598
query,test,entity_only,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,test,entity_only,relevance_grade,1,query_intent,Dosing / Administration,19,14,5,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.03157894736842106,0.014285714285714287,0.07142857142857142,0.017857142857142856,0.016763873341985938,0.0368421052631579,0.024489795918367346,0.14285714285714285,0.02806122448979592,0.02533826809591736,0.028947368421052635,0.024489795918367346,0.14285714285714285,0.02806122448979592,0.02533826809591736
query,test,entity_only,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.049999999999999996,0.25,1.0,0.05263157894736842,0.16487536293155053
query,test,entity_only,relevance_grade,1,query_intent,Guideline / Evidence Lookup,10,8,2,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
query,test,entity_only,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.028571428571428574,0.14285714285714285,0.028571428571428574,0.0076646663780348566,0.028571428571428574,0.04897959183673469,0.2857142857142857,0.04897959183673469,0.017010939532241087,0.03571428571428571,0.06938775510204082,0.2857142857142857,0.04897959183673469,0.019138807865648876
query,test,entity_only,relevance_grade,1,query_intent,Management / Treatment Selection,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018181818181818184,0.017857142857142856,0.14285714285714285,0.02040816326530612,0.0174643361233127,0.02727272727272728,0.04642857142857143,0.2857142857142857,0.027926960257787323,0.022786773254459578
query,test,entity_only,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.037037037037037035,0.3333333333333333,0.027777777777777776,0.012409384172677493
query,test,entity_only,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,7,2,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.08888888888888889,0.017857142857142856,0.14285714285714285,0.015873015873015872,0.0020665974115025355,0.06666666666666667,0.0496031746031746,0.2857142857142857,0.027777777777777773,0.015046753176210622
query,test,entity_only,relevance_grade,1,query_intent,Prophylaxis / Maintenance,8,6,2,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.07500000000000001,0.03333333333333333,0.16666666666666666,0.041666666666666664,0.015679167676423026,0.037500000000000006,0.03333333333333333,0.16666666666666666,0.041666666666666664,0.015679167676423026,0.0375,0.03333333333333333,0.16666666666666666,0.041666666666666664,0.015679167676423026
query,test,entity_only,relevance_grade,1,query_intent,Safety / Contraindication,14,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.020833333333333332,0.16666666666666666,0.016666666666666666,0.0024389725705848335,0.024999999999999998,0.020833333333333332,0.16666666666666666,0.016666666666666666,0.0024389725705848335
query,test,entity_only,relevance_grade,1,query_intent,Treatment Change / Escalation,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.05454545454545456,0.0,0.0,0.0,0.0,0.05454545454545456,0.0,0.0,0.0,0.0,0.04545454545454545,0.0,0.0,0.0,0.0
query,test,entity_only,relevance_grade,1,has_context,False,56,39,17,0.0,0.0,0.0,0.0,0.0,0.02976190476190476,0.0,0.0,0.0,0.0,0.03214285714285714,0.010256410256410256,0.05128205128205128,0.011538461538461539,0.0037878889924303116,0.04107142857142858,0.02032967032967033,0.1282051282051282,0.02171347171347171,0.008970977372511088,0.03839285714285715,0.04407814407814408,0.23076923076923078,0.02868603131761026,0.017820124655957812
query,test,entity_only,relevance_grade,1,has_context,True,44,29,15,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.045454545454545456,0.006896551724137932,0.034482758620689655,0.008620689655172414,0.008092904371993212,0.03863636363636364,0.016133004926108373,0.10344827586206896,0.016995073891625617,0.012736882371253519,0.03295454545454546,0.016133004926108373,0.10344827586206896,0.016995073891625617,0.012736882371253519
query,test,gated_context_only,relevance_grade,1,query_language,EN,50,34,16,0.02,0.0,0.0,0.0,0.0,0.026666666666666665,0.0,0.0,0.0,0.0,0.028000000000000004,0.007878151260504201,0.058823529411764705,0.013235294117647059,0.005845704552034024,0.038000000000000006,0.02123015873015873,0.14705882352941177,0.026715686274509803,0.01290801078308057,0.043,0.03446545284780579,0.20588235294117646,0.030101909184726522,0.0189159391429626
query,test,gated_context_only,relevance_grade,1,query_language,ID,18,12,6,0.05555555555555555,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.07777777777777779,0.0494047619047619,0.3333333333333333,0.0496031746031746,0.021162633526848346,0.06666666666666667,0.061309523809523814,0.3333333333333333,0.0496031746031746,0.022424105849753583
query,test,gated_context_only,relevance_grade,1,query_language,MIXED,32,22,10,0.03125,0.0,0.0,0.0,0.0,0.0625,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.019316313561290648,0.05625000000000001,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893,0.037500000000000006,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893,0.03125,0.009090909090909092,0.045454545454545456,0.022727272727272728,0.015628219441340893
query,test,gated_context_only,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,test,gated_context_only,relevance_grade,1,query_intent,Dosing / Administration,19,14,5,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.014285714285714287,0.07142857142857142,0.03571428571428571,0.030354207024885303,0.05263157894736842,0.014285714285714287,0.07142857142857142,0.03571428571428571,0.024558630550678546,0.04736842105263158,0.024489795918367346,0.14285714285714285,0.047619047619047616,0.03372141366003363,0.034210526315789476,0.024489795918367346,0.14285714285714285,0.047619047619047616,0.03372141366003363
query,test,gated_context_only,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.049999999999999996,0.25,1.0,0.05263157894736842,0.16487536293155053
query,test,gated_context_only,relevance_grade,1,query_intent,Guideline / Evidence Lookup,10,8,2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
query,test,gated_context_only,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,0.04897959183673469,0.2857142857142857,0.04421768707482993,0.016403761686235814,0.03571428571428571,0.06938775510204082,0.2857142857142857,0.04421768707482993,0.018566285668359078
query,test,gated_context_only,relevance_grade,1,query_intent,Management / Treatment Selection,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018181818181818184,0.017857142857142856,0.14285714285714285,0.02040816326530612,0.0174643361233127,0.02727272727272728,0.04642857142857143,0.2857142857142857,0.02933673469387755,0.0230920791668039
query,test,gated_context_only,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000001,0.037037037037037035,0.3333333333333333,0.041666666666666664,0.014486203316909266,0.041666666666666664,0.037037037037037035,0.3333333333333333,0.041666666666666664,0.014486203316909266
query,test,gated_context_only,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,7,2,0.1111111111111111,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.06666666666666668,0.017857142857142856,0.14285714285714285,0.03571428571428571,0.0032225989269103546,0.06666666666666667,0.017857142857142856,0.14285714285714285,0.03571428571428571,0.0029566324716118306,0.08333333333333333,0.017857142857142856,0.14285714285714285,0.03571428571428571,0.0029566324716118306
query,test,gated_context_only,relevance_grade,1,query_intent,Prophylaxis / Maintenance,8,6,2,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.07500000000000001,0.023809523809523808,0.16666666666666666,0.03333333333333333,0.02936596038013072,0.0625,0.05714285714285714,0.3333333333333333,0.061111111111111116,0.041073060973626264,0.0625,0.05714285714285714,0.3333333333333333,0.061111111111111116,0.041073060973626264
query,test,gated_context_only,relevance_grade,1,query_intent,Safety / Contraindication,14,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714287,0.0,0.0,0.0,0.0,0.03571428571428571,0.020833333333333332,0.16666666666666666,0.023809523809523808,0.0028124862758900863,0.03214285714285714,0.020833333333333332,0.16666666666666666,0.023809523809523808,0.0028124862758900863
query,test,gated_context_only,relevance_grade,1,query_intent,Treatment Change / Escalation,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,0.0,0.0,0.0,0.0,0.07272727272727274,0.0,0.0,0.0,0.0,0.06363636363636364,0.0,0.0,0.0,0.0,0.05909090909090909,0.0,0.0,0.0,0.0
