signal_id,session_id,event_timestamp,split
SIG1066,SE0338,2025-01-23 00:21:28,validation
SIG1067,SE0371,2025-01-23 01:49:57,train
SIG1068,SE0623,2025-01-23 02:30:25,test
SIG1069,SE0451,2025-01-23 02:30:47,train
SIG1070,SE0212,2025-01-23 03:11:33,validation
SIG1071,SE0212,2025-01-23 03:13:11,validation
SIG1072,SE0247,2025-01-23 03:31:14,train
SIG1073,SE0010,2025-01-23 04:11:41,test
SIG1074,SE0078,2025-01-23 04:12:31,train
SIG1075,SE0078,2025-01-23 04:13:33,train
SIG1076,SE0010,2025-01-23 04:13:51,test
SIG1077,SE0078,2025-01-23 04:15:10,train
SIG1078,SE0078,2025-01-23 04:15:38,train
SIG1079,SE0010,2025-01-23 04:16:31,test
SIG1080,SE0010,2025-01-23 04:23:47,test
SIG1081,SE0010,2025-01-23 04:26:11,test
SIG1082,SE0010,2025-01-23 04:30:57,test
SIG1083,SE0010,2025-01-23 04:39:41,test
SIG1084,SE0055,2025-01-23 04:42:44,train
SIG1085,SE0055,2025-01-23 04:43:39,train
SIG1086,SE0055,2025-01-23 04:46:59,train
SIG1087,SE0055,2025-01-23 04:51:44,train
SIG1088,SE0055,2025-01-23 04:53:44,train
SIG1089,SE0559,2025-01-23 05:35:33,train
SIG1090,SE0131,2025-01-23 06:07:55,train
SIG1091,SE0131,2025-01-23 06:11:48,train
SIG1092,SE0131,2025-01-23 06:12:31,train
SIG1093,SE0131,2025-01-23 06:14:19,train
SIG1094,SE0131,2025-01-23 06:16:40,train
SIG1095,SE0506,2025-01-23 06:26:53,train
SIG1096,SE0377,2025-01-23 06:35:49,test
SIG1097,SE0194,2025-01-23 06:46:17,train
SIG1098,SE0194,2025-01-23 06:49:01,train
SIG1099,SE0194,2025-01-23 06:51:13,train
SIG1100,SE0194,2025-01-23 06:57:20,train
SIG1101,SE0110,2025-01-23 09:49:43,test
SIG1102,SE0110,2025-01-23 09:50:48,test
SIG1103,SE0110,2025-01-23 09:53:05,test
SIG1104,SE0110,2025-01-23 09:57:40,test
SIG1105,SE0110,2025-01-23 10:06:07,test
SIG1106,SE0158,2025-01-23 10:19:09,test
SIG1107,SE0158,2025-01-23 10:21:32,test
SIG1108,SE0158,2025-01-23 10:26:59,test
SIG1109,SE0597,2025-01-23 12:06:31,test
SIG1110,SE0042,2025-01-23 13:19:29,train
SIG1111,SE0042,2025-01-23 13:21:08,train
SIG1112,SE0042,2025-01-23 13:22:05,train
SIG1113,SE0042,2025-01-23 13:28:17,train
SIG1114,SE0042,2025-01-23 13:32:11,train
SIG1115,SE0042,2025-01-23 13:32:13,train
SIG1116,SE0042,2025-01-23 13:42:09,train
SIG1117,SE0554,2025-01-23 13:43:07,train
SIG1118,SE0582,2025-01-23 18:08:56,test
SIG1119,SE0032,2025-01-23 18:19:57,train
SIG1120,SE0032,2025-01-23 18:23:27,train
SIG1121,SE0032,2025-01-23 18:25:01,train
SIG1122,SE0032,2025-01-23 18:28:49,train
SIG1123,SE0032,2025-01-23 18:30:51,train
SIG1124,SE0032,2025-01-23 18:38:47,train
SIG1125,SE0441,2025-01-23 18:39:18,train
SIG1126,SE0321,2025-01-23 19:12:36,train
SIG1127,SE0321,2025-01-23 19:15:51,train
SIG1128,SE0179,2025-01-23 20:41:24,train
SIG1129,SE0179,2025-01-23 20:44:00,train
SIG1130,SE0179,2025-01-23 20:45:12,train
SIG1131,SE0179,2025-01-23 20:48:54,train
SIG1132,SE0164,2025-01-23 21:33:07,test
SIG1133,SE0164,2025-01-23 21:34:58,test
SIG1134,SE0164,2025-01-23 21:38:13,test
SIG1135,SE0465,2025-01-23 22:52:54,train
SIG1136,SE0427,2025-01-23 23:18:05,train
SIG1137,SE0473,2025-01-24 01:43:49,train
SIG1138,SE0614,2025-01-24 02:14:40,train
SIG1139,SE0535,2025-01-24 02:24:39,train
SIG1140,SE0411,2025-01-24 03:12:31,validation
SIG1141,SE0383,2025-01-24 03:13:38,train
SIG1142,SE0581,2025-01-24 03:16:54,test
SIG1143,SE0072,2025-01-24 04:16:27,train
SIG1144,SE0072,2025-01-24 04:18:57,train
SIG1145,SE0072,2025-01-24 04:23:03,train
SIG1146,SE0330,2025-01-24 05:51:34,train
SIG1147,SE0330,2025-01-24 05:55:34,train
SIG1148,SE0162,2025-01-24 06:06:41,train
SIG1149,SE0162,2025-01-24 06:08:38,train
SIG1150,SE0162,2025-01-24 06:10:45,train
SIG1151,SE0162,2025-01-24 06:16:39,train
SIG1152,SE0162,2025-01-24 06:20:53,train
SIG1153,SE0225,2025-01-24 08:00:50,validation
SIG1154,SE0378,2025-01-24 09:32:09,train
SIG1155,SE0390,2025-01-24 09:54:39,train
SIG1156,SE0657,2025-01-24 10:20:36,test
SIG1157,SE0658,2025-01-24 11:17:08,train
SIG1158,SE0318,2025-01-24 11:19:20,train
SIG1159,SE0351,2025-01-24 11:37:17,train
SIG1160,SE0122,2025-01-24 12:36:37,test
SIG1161,SE0122,2025-01-24 12:41:25,test
SIG1162,SE0122,2025-01-24 12:45:59,test
SIG1163,SE0132,2025-01-24 13:27:34,train
SIG1164,SE0493,2025-01-24 13:29:50,train
SIG1165,SE0132,2025-01-24 13:31:14,train
SIG1166,SE0132,2025-01-24 13:31:59,train
SIG1167,SE0132,2025-01-24 13:34:02,train
SIG1168,SE0132,2025-01-24 13:40:01,train
SIG1169,SE0285,2025-01-24 15:10:06,train
SIG1170,SE0285,2025-01-24 15:11:18,train
SIG1171,SE0326,2025-01-24 15:14:05,train
SIG1172,SE0326,2025-01-24 15:18:20,train
SIG1173,SE0310,2025-01-24 15:21:46,train
SIG1174,SE0310,2025-01-24 15:22:57,train
SIG1175,SE0203,2025-01-24 16:04:22,train
SIG1176,SE0319,2025-01-24 16:08:39,train
SIG1177,SE0095,2025-01-24 16:23:29,test
SIG1178,SE0538,2025-01-24 16:23:57,test
SIG1179,SE0095,2025-01-24 16:24:05,test
SIG1180,SE0095,2025-01-24 16:28:45,test
SIG1181,SE0095,2025-01-24 16:29:21,test
SIG1182,SE0013,2025-01-24 16:30:00,train
SIG1183,SE0013,2025-01-24 16:32:57,train
SIG1184,SE0013,2025-01-24 16:34:03,train
SIG1185,SE0013,2025-01-24 16:34:50,train
SIG1186,SE0095,2025-01-24 16:35:59,test
SIG1187,SE0013,2025-01-24 16:38:24,train
SIG1188,SE0013,2025-01-24 16:42:12,train
SIG1189,SE0237,2025-01-24 16:42:15,validation
SIG1190,SE0237,2025-01-24 16:44:58,validation
SIG1191,SE0013,2025-01-24 16:55:00,train
SIG1192,SE0013,2025-01-24 16:58:00,train
SIG1193,SE0205,2025-01-24 18:23:55,train
SIG1194,SE0213,2025-01-24 19:05:58,test
SIG1195,SE0213,2025-01-24 19:09:54,test
SIG1196,SE0276,2025-01-24 19:31:59,train
SIG1197,SE0276,2025-01-24 19:35:11,train
SIG1198,SE0583,2025-01-24 20:34:32,train
SIG1199,SE0442,2025-01-24 21:08:30,test
SIG1200,SE0452,2025-01-24 21:13:00,test
SIG1201,SE0389,2025-01-24 21:59:46,validation
SIG1202,SE0613,2025-01-24 22:55:49,train
SIG1203,SE0124,2025-01-25 01:04:54,train
SIG1204,SE0124,2025-01-25 01:07:27,train
SIG1205,SE0124,2025-01-25 01:07:41,train
SIG1206,SE0124,2025-01-25 01:12:08,train
SIG1207,SE0124,2025-01-25 01:21:22,train
SIG1208,SE0107,2025-01-25 01:39:06,train
SIG1209,SE0107,2025-01-25 01:42:11,train
SIG1210,SE0107,2025-01-25 01:45:42,train
SIG1211,SE0107,2025-01-25 01:45:46,train
SIG1212,SE0107,2025-01-25 01:49:00,train
SIG1213,SE0245,2025-01-25 03:28:55,train
SIG1214,SE0489,2025-01-25 03:41:12,train
SIG1215,SE0244,2025-01-25 04:44:36,validation
SIG1216,SE0612,2025-01-25 04:57:37,test
SIG1217,SE0407,2025-01-25 06:04:25,train
SIG1218,SE0058,2025-01-25 06:37:58,train
SIG1219,SE0058,2025-01-25 06:41:18,train
SIG1220,SE0058,2025-01-25 06:41:30,train
SIG1221,SE0058,2025-01-25 06:43:01,train
SIG1222,SE0563,2025-01-25 08:00:01,train
SIG1223,SE0486,2025-01-25 13:29:00,train
SIG1224,SE0640,2025-01-25 14:20:10,train
SIG1225,SE0242,2025-01-25 14:36:55,validation
SIG1226,SE0354,2025-01-25 16:15:47,train
SIG1227,SE0147,2025-01-25 16:49:26,train
SIG1228,SE0147,2025-01-25 16:52:58,train
SIG1229,SE0147,2025-01-25 16:53:57,train
SIG1230,SE0416,2025-01-25 18:42:39,test
SIG1231,SE0337,2025-01-25 19:07:51,validation
SIG1232,SE0392,2025-01-25 19:30:49,train
SIG1233,SE0045,2025-01-25 21:47:18,train
SIG1234,SE0045,2025-01-25 21:50:22,train
SIG1235,SE0045,2025-01-25 21:51:32,train
SIG1236,SE0045,2025-01-25 21:52:18,train
SIG1237,SE0045,2025-01-25 21:54:12,train
SIG1238,SE0045,2025-01-25 21:58:03,train
SIG1239,SE0045,2025-01-25 22:08:58,train
SIG1240,SE0045,2025-01-25 22:12:37,train
SIG1241,SE0325,2025-01-26 01:37:00,train
SIG1242,SE0334,2025-01-26 01:55:48,train
SIG1243,SE0324,2025-01-26 01:57:21,test
SIG1244,SE0284,2025-01-26 02:11:40,test
SIG1245,SE0049,2025-01-26 03:37:57,test
SIG1246,SE0049,2025-01-26 03:40:22,test
SIG1247,SE0362,2025-01-26 03:41:32,validation
SIG1248,SE0049,2025-01-26 03:44:22,test
SIG1249,SE0049,2025-01-26 03:45:51,test
SIG1250,SE0049,2025-01-26 03:47:47,test
SIG1251,SE0049,2025-01-26 03:49:17,test
SIG1252,SE0633,2025-01-26 05:30:04,train
SIG1253,SE0115,2025-01-26 07:08:34,train
SIG1254,SE0115,2025-01-26 07:10:18,train
SIG1255,SE0115,2025-01-26 07:12:55,train
SIG1256,SE0322,2025-01-26 07:26:36,train
SIG1257,SE0661,2025-01-26 08:34:33,test
SIG1258,SE0572,2025-01-26 10:16:39,train
SIG1259,SE0168,2025-01-26 13:10:40,train
SIG1260,SE0168,2025-01-26 13:14:32,train
SIG1261,SE0168,2025-01-26 13:16:48,train
SIG1262,SE0432,2025-01-26 13:41:57,test
SIG1263,SE0552,2025-01-26 13:45:55,train
SIG1264,SE0560,2025-01-26 16:48:48,train
SIG1265,SE0558,2025-01-26 19:18:46,train
SIG1266,SE0449,2025-01-26 19:45:35,train
SIG1267,SE0165,2025-01-26 21:47:36,train
SIG1268,SE0165,2025-01-26 21:51:24,train
SIG1269,SE0165,2025-01-26 21:51:32,train
SIG1270,SE0437,2025-01-26 21:54:12,train
SIG1271,SE0165,2025-01-26 21:57:12,train
SIG1272,SE0264,2025-01-26 22:02:30,train
SIG1273,SE0264,2025-01-26 22:03:12,train
SIG1274,SE0037,2025-01-26 22:10:05,train
SIG1275,SE0037,2025-01-26 22:12:14,train
SIG1276,SE0037,2025-01-26 22:17:33,train
SIG1277,SE0037,2025-01-26 22:18:25,train
SIG1278,SE0037,2025-01-26 22:18:35,train
SIG1279,SE0037,2025-01-26 22:21:20,train
SIG1280,SE0037,2025-01-26 22:37:41,train
SIG1281,SE0198,2025-01-26 22:53:42,train
SIG1282,SE0198,2025-01-26 22:56:45,train
SIG1283,SE0198,2025-01-26 22:57:46,train
SIG1284,SE0198,2025-01-26 22:58:27,train
SIG1285,SE0198,2025-01-26 23:01:54,train
SIG1286,SE0293,2025-01-26 23:07:37,test
SIG1287,SE0349,2025-01-27 00:36:26,train
SIG1288,SE0349,2025-01-27 00:40:19,train
SIG1289,SE0645,2025-01-27 01:36:45,test
SIG1290,SE0300,2025-01-27 01:49:38,train
SIG1291,SE0300,2025-01-27 01:53:04,train
SIG1292,SE0121,2025-01-27 02:05:32,train
SIG1293,SE0121,2025-01-27 02:08:29,train
SIG1294,SE0121,2025-01-27 02:14:12,train
SIG1295,SE0121,2025-01-27 02:16:11,train
SIG1296,SE0415,2025-01-27 03:19:33,train
SIG1297,SE0488,2025-01-27 03:55:47,validation
SIG1298,SE0435,2025-01-27 04:18:56,train
SIG1299,SE0434,2025-01-27 05:49:34,train
SIG1300,SE0485,2025-01-27 07:01:00,test
SIG1301,SE0481,2025-01-27 08:19:51,train
SIG1302,SE0482,2025-01-27 09:21:49,train
SIG1303,SE0163,2025-01-27 10:24:33,test
SIG1304,SE0163,2025-01-27 10:28:21,test
SIG1305,SE0163,2025-01-27 10:30:59,test
SIG1306,SE0163,2025-01-27 10:33:12,test
SIG1307,SE0512,2025-01-27 11:42:02,validation
SIG1308,SE0599,2025-01-27 12:36:37,train
SIG1309,SE0550,2025-01-27 12:37:49,train
SIG1310,SE0151,2025-01-27 12:47:15,test
SIG1311,SE0151,2025-01-27 12:47:57,test
SIG1312,SE0151,2025-01-27 12:48:23,test
SIG1313,SE0076,2025-01-27 14:03:27,validation
SIG1314,SE0076,2025-01-27 14:05:21,validation
SIG1315,SE0076,2025-01-27 14:11:59,validation
SIG1316,SE0261,2025-01-27 14:14:24,train
SIG1317,SE0261,2025-01-27 14:17:22,train
SIG1318,SE0467,2025-01-27 16:18:25,train
SIG1319,SE0304,2025-01-27 16:24:20,train
SIG1320,SE0304,2025-01-27 16:26:31,train
SIG1321,SE0092,2025-01-27 17:32:42,train
SIG1322,SE0092,2025-01-27 17:37:22,train
SIG1323,SE0092,2025-01-27 17:41:32,train
SIG1324,SE0092,2025-01-27 17:43:12,train
SIG1325,SE0048,2025-01-27 18:42:54,train
SIG1326,SE0048,2025-01-27 18:47:29,train
SIG1327,SE0048,2025-01-27 18:50:38,train
SIG1328,SE0048,2025-01-27 18:50:49,train
SIG1329,SE0048,2025-01-27 18:50:52,train
SIG1330,SE0048,2025-01-27 18:52:30,train
SIG1331,SE0048,2025-01-27 18:55:12,train
SIG1332,SE0048,2025-01-27 19:00:46,train
SIG1333,SE0048,2025-01-27 19:12:11,train
SIG1334,SE0138,2025-01-27 20:45:13,test
SIG1335,SE0138,2025-01-27 20:48:17,test
SIG1336,SE0138,2025-01-27 20:54:53,test
SIG1337,SE0038,2025-01-27 22:05:12,train
SIG1338,SE0038,2025-01-27 22:07:04,train
SIG1339,SE0038,2025-01-27 22:09:00,train
SIG1340,SE0038,2025-01-27 22:10:20,train
SIG1341,SE0038,2025-01-27 22:14:56,train
SIG1342,SE0038,2025-01-27 22:19:04,train
SIG1343,SE0038,2025-01-27 22:24:32,train
SIG1344,SE0038,2025-01-27 22:27:54,train
SIG1345,SE0405,2025-01-27 23:01:04,validation
SIG1346,SE0273,2025-01-28 00:29:03,train
SIG1347,SE0273,2025-01-28 00:31:43,train
SIG1348,SE0104,2025-01-28 00:56:04,train
SIG1349,SE0104,2025-01-28 00:57:19,train
SIG1350,SE0104,2025-01-28 01:02:36,train
SIG1351,SE0104,2025-01-28 01:08:07,train
SIG1352,SE0574,2025-01-28 01:20:54,train
SIG1353,SE0369,2025-01-28 03:24:53,train
SIG1354,SE0445,2025-01-28 05:05:35,validation
SIG1355,SE0539,2025-01-28 05:48:27,train
SIG1356,SE0185,2025-01-28 07:34:26,test
SIG1357,SE0185,2025-01-28 07:38:26,test
SIG1358,SE0185,2025-01-28 07:43:42,test
SIG1359,SE0376,2025-01-28 08:08:20,train
SIG1360,SE0436,2025-01-28 09:05:22,train
SIG1361,SE0409,2025-01-28 13:34:30,train
SIG1362,SE0642,2025-01-28 14:50:29,test
SIG1363,SE0202,2025-01-28 15:24:11,train
SIG1364,SE0202,2025-01-28 15:26:13,train
SIG1365,SE0504,2025-01-28 16:07:49,validation
SIG1366,SE0182,2025-01-28 17:31:10,train
SIG1367,SE0182,2025-01-28 17:35:00,train
SIG1368,SE0182,2025-01-28 17:35:29,train
SIG1369,SE0182,2025-01-28 17:35:52,train
SIG1370,SE0629,2025-01-28 17:41:27,train
SIG1371,SE0182,2025-01-28 17:47:58,train
SIG1372,SE0519,2025-01-28 17:58:33,train
SIG1373,SE0590,2025-01-28 18:21:06,train
SIG1374,SE0128,2025-01-28 19:17:07,train
SIG1375,SE0128,2025-01-28 19:18:46,train
SIG1376,SE0128,2025-01-28 19:21:58,train
SIG1377,SE0128,2025-01-28 19:22:49,train
SIG1378,SE0384,2025-01-28 20:25:25,train
SIG1379,SE0391,2025-01-28 21:21:48,train
SIG1380,SE0375,2025-01-28 21:47:59,train
SIG1381,SE0291,2025-01-28 21:52:46,test
SIG1382,SE0541,2025-01-28 23:06:35,validation
SIG1383,SE0084,2025-01-28 23:13:01,train
SIG1384,SE0084,2025-01-28 23:14:44,train
SIG1385,SE0084,2025-01-28 23:21:03,train
SIG1386,SE0526,2025-01-28 23:25:09,train
SIG1387,SE0393,2025-01-28 23:51:49,test
SIG1388,SE0648,2025-01-29 00:43:01,train
SIG1389,SE0054,2025-01-29 01:03:15,test
SIG1390,SE0054,2025-01-29 01:08:08,test
SIG1391,SE0054,2025-01-29 01:09:29,test
SIG1392,SE0054,2025-01-29 01:14:48,test
SIG1393,SE0033,2025-01-29 04:07:57,test
SIG1394,SE0033,2025-01-29 04:10:03,test
SIG1395,SE0033,2025-01-29 04:17:29,test
SIG1396,SE0033,2025-01-29 04:17:47,test
SIG1397,SE0033,2025-01-29 04:20:54,test
SIG1398,SE0033,2025-01-29 04:20:57,test
SIG1399,SE0033,2025-01-29 04:21:37,test
SIG1400,SE0033,2025-01-29 04:31:09,test
SIG1401,SE0033,2025-01-29 04:33:21,test
SIG1402,SE0398,2025-01-29 04:55:25,test
SIG1403,SE0001,2025-01-29 05:33:40,train
SIG1404,SE0001,2025-01-29 05:37:47,train
SIG1405,SE0001,2025-01-29 05:40:40,train
SIG1406,SE0001,2025-01-29 05:42:12,train
SIG1407,SE0001,2025-01-29 05:42:58,train
SIG1408,SE0001,2025-01-29 05:44:00,train
SIG1409,SE0001,2025-01-29 06:01:22,train
SIG1410,SE0001,2025-01-29 06:08:26,train
SIG1411,SE0521,2025-01-29 06:15:38,train
SIG1412,SE0073,2025-01-29 06:36:57,train
SIG1413,SE0073,2025-01-29 06:39:27,train
SIG1414,SE0073,2025-01-29 06:45:53,train
SIG1415,SE0073,2025-01-29 06:51:18,train
SIG1416,SE0200,2025-01-29 07:54:49,validation
SIG1417,SE0200,2025-01-29 07:59:35,validation
SIG1418,SE0200,2025-01-29 08:02:19,validation
SIG1419,SE0471,2025-01-29 09:13:16,test
SIG1420,SE0257,2025-01-29 09:42:54,train
SIG1421,SE0257,2025-01-29 09:44:52,train
SIG1422,SE0114,2025-01-29 13:45:25,validation
SIG1423,SE0114,2025-01-29 13:47:51,validation
SIG1424,SE0114,2025-01-29 13:50:02,validation
SIG1425,SE0114,2025-01-29 13:50:31,validation
SIG1426,SE0255,2025-01-29 14:00:52,test
SIG1427,SE0114,2025-01-29 14:02:57,validation
SIG1428,SE0256,2025-01-29 14:36:11,test
SIG1429,SE0256,2025-01-29 14:37:05,test
SIG1430,SE0313,2025-01-29 15:26:31,train
SIG1431,SE0313,2025-01-29 15:31:02,train
SIG1432,SE0495,2025-01-29 15:45:01,train
SIG1433,SE0050,2025-01-29 17:30:24,validation
SIG1434,SE0050,2025-01-29 17:31:52,validation
SIG1435,SE0050,2025-01-29 17:33:46,validation
SIG1436,SE0050,2025-01-29 17:38:39,validation
SIG1437,SE0050,2025-01-29 17:46:36,validation
SIG1438,SE0050,2025-01-29 17:48:48,validation
SIG1439,SE0050,2025-01-29 17:54:04,validation
SIG1440,SE0195,2025-01-29 19:47:42,train
SIG1441,SE0195,2025-01-29 19:52:18,train
SIG1442,SE0195,2025-01-29 19:53:24,train
SIG1443,SE0195,2025-01-29 19:56:15,train
SIG1444,SE0195,2025-01-29 19:59:50,train
SIG1445,SE0622,2025-01-29 21:11:20,train
SIG1446,SE0515,2025-01-29 22:06:50,validation
SIG1447,SE0075,2025-01-29 22:10:26,train
SIG1448,SE0075,2025-01-29 22:13:20,train
SIG1449,SE0075,2025-01-29 22:14:01,train
SIG1450,SE0006,2025-01-30 00:45:47,train
SIG1451,SE0006,2025-01-30 00:47:07,train
SIG1452,SE0006,2025-01-30 00:48:25,train
SIG1453,SE0006,2025-01-30 00:53:43,train
SIG1454,SE0006,2025-01-30 00:54:08,train
SIG1455,SE0006,2025-01-30 01:07:07,train
SIG1456,SE0363,2025-01-30 02:29:07,train
SIG1457,SE0357,2025-01-30 03:20:11,train
SIG1458,SE0025,2025-01-30 03:31:42,train
SIG1459,SE0025,2025-01-30 03:34:00,train
SIG1460,SE0025,2025-01-30 03:35:17,train
SIG1461,SE0025,2025-01-30 03:36:30,train
SIG1462,SE0025,2025-01-30 03:41:22,train
SIG1463,SE0025,2025-01-30 03:42:36,train
SIG1464,SE0025,2025-01-30 03:48:18,train
SIG1465,SE0025,2025-01-30 03:53:38,train
SIG1466,SE0615,2025-01-30 04:28:05,train
SIG1467,SE0619,2025-01-30 06:52:42,train
SIG1468,SE0630,2025-01-30 08:37:02,train
SIG1469,SE0579,2025-01-30 09:34:49,test
SIG1470,SE0221,2025-01-30 09:36:54,validation
SIG1471,SE0221,2025-01-30 09:38:24,validation
SIG1472,SE0496,2025-01-30 09:59:13,train
SIG1473,SE0016,2025-01-30 11:16:55,validation
SIG1474,SE0016,2025-01-30 11:19:25,validation
SIG1475,SE0016,2025-01-30 11:19:33,validation
SIG1476,SE0016,2025-01-30 11:20:03,validation
SIG1477,SE0016,2025-01-30 11:20:15,validation
SIG1478,SE0016,2025-01-30 11:25:00,validation
SIG1479,SE0016,2025-01-30 11:36:37,validation
SIG1480,SE0589,2025-01-30 12:17:23,train
SIG1481,SE0186,2025-01-30 13:29:32,train
SIG1482,SE0186,2025-01-30 13:31:15,train
SIG1483,SE0186,2025-01-30 13:37:22,train
SIG1484,SE0186,2025-01-30 13:39:29,train
SIG1485,SE0186,2025-01-30 13:47:44,train
SIG1486,SE0634,2025-01-30 14:00:33,validation
SIG1487,SE0567,2025-01-30 17:33:14,train
SIG1488,SE0059,2025-01-30 18:16:34,train
SIG1489,SE0059,2025-01-30 18:19:37,train
SIG1490,SE0059,2025-01-30 18:25:43,train
SIG1491,SE0059,2025-01-30 18:26:14,train
SIG1492,SE0448,2025-01-30 18:26:55,validation
SIG1493,SE0282,2025-01-30 19:00:48,test
SIG1494,SE0355,2025-01-30 19:23:29,test
SIG1495,SE0364,2025-01-30 20:44:53,train
SIG1496,SE0066,2025-01-30 21:18:56,validation
SIG1497,SE0066,2025-01-30 21:21:21,validation
SIG1498,SE0066,2025-01-30 21:21:38,validation
SIG1499,SE0307,2025-01-30 22:05:27,train
SIG1500,SE0307,2025-01-30 22:08:38,train
