impression_id,session_id,doctor_id,query_id,content_id,timestamp_served
IMP4076,SE0402,D105,Q040,C258,2025-01-19 01:45:51
IMP4077,SE0402,D105,Q040,C324,2025-01-19 01:45:52
IMP4078,SE0402,D105,Q040,C223,2025-01-19 01:45:53
IMP4079,SE0402,D105,Q040,C075,2025-01-19 01:45:55
IMP4080,SE0693,D003,Q108,C115,2025-01-19 01:52:31
IMP4081,SE0693,D003,Q108,C073,2025-01-19 01:52:31
IMP4082,SE0693,D003,Q108,C093,2025-01-19 01:52:31
IMP4083,SE0693,D003,Q108,C055,2025-01-19 01:52:33
IMP4084,SE0693,D003,Q108,C009,2025-01-19 01:52:35
IMP4085,SE0693,D003,Q108,C318,2025-01-19 01:52:35
IMP4086,SE0693,D003,Q108,C337,2025-01-19 01:52:37
IMP4087,SE0693,D003,Q108,C179,2025-01-19 01:52:39
IMP4088,SE0693,D003,Q108,C057,2025-01-19 01:52:45
IMP4089,SE0187,D076,Q100,C139,2025-01-19 01:55:02
IMP4090,SE0187,D076,Q100,C045,2025-01-19 01:55:02
IMP4091,SE0187,D076,Q100,C225,2025-01-19 01:55:04
IMP4092,SE0187,D076,Q100,C163,2025-01-19 01:55:05
IMP4093,SE0187,D076,Q100,C019,2025-01-19 01:55:12
IMP4094,SE0187,D076,Q100,C124,2025-01-19 01:55:12
IMP4095,SE0187,D076,Q100,C314,2025-01-19 01:55:14
IMP4096,SE0149,D012,Q270,C217,2025-01-19 02:20:19
IMP4097,SE0149,D012,Q270,C022,2025-01-19 02:20:25
IMP4098,SE0149,D012,Q270,C251,2025-01-19 02:20:34
IMP4099,SE0149,D012,Q270,C220,2025-01-19 02:20:35
IMP4100,SE0149,D012,Q270,C155,2025-01-19 02:20:37
IMP4101,SE0149,D012,Q270,C140,2025-01-19 02:20:37
IMP4102,SE0149,D012,Q270,C138,2025-01-19 02:20:40
IMP4103,SE0149,D012,Q270,C096,2025-01-19 02:20:46
IMP4104,SE0149,D012,Q270,C111,2025-01-19 02:20:46
IMP4105,SE0149,D012,Q270,C129,2025-01-19 02:20:47
IMP4106,SE0149,D012,Q270,C098,2025-01-19 02:20:49
IMP4107,SE0207,D061,Q114,C027,2025-01-19 02:41:13
IMP4108,SE0207,D061,Q114,C204,2025-01-19 02:41:19
IMP4109,SE0207,D061,Q114,C070,2025-01-19 02:41:22
IMP4110,SE0207,D061,Q114,C297,2025-01-19 02:41:26
IMP4111,SE0207,D061,Q114,C288,2025-01-19 02:41:27
IMP4112,SE0207,D061,Q114,C166,2025-01-19 02:41:30
IMP4113,SE0795,D047,Q446,C325,2025-01-19 02:41:30
IMP4114,SE0795,D047,Q446,C344,2025-01-19 02:41:30
IMP4115,SE0795,D047,Q446,C260,2025-01-19 02:41:31
IMP4116,SE0207,D061,Q114,C018,2025-01-19 02:41:31
IMP4117,SE0795,D047,Q446,C170,2025-01-19 02:41:33
IMP4118,SE0795,D047,Q446,C123,2025-01-19 02:41:34
IMP4119,SE0795,D047,Q446,C223,2025-01-19 02:41:38
IMP4120,SE0795,D047,Q446,C218,2025-01-19 02:41:42
IMP4121,SE0795,D047,Q446,C029,2025-01-19 02:41:44
IMP4122,SE0795,D047,Q446,C061,2025-01-19 02:41:46
IMP4123,SE0347,D015,Q430,C251,2025-01-19 04:55:42
IMP4124,SE0347,D015,Q430,C024,2025-01-19 04:55:46
IMP4125,SE0347,D015,Q430,C095,2025-01-19 04:55:54
IMP4126,SE0347,D015,Q430,C230,2025-01-19 04:55:54
IMP4127,SE0347,D015,Q430,C328,2025-01-19 04:55:57
IMP4128,SE0347,D015,Q430,C137,2025-01-19 04:55:59
IMP4129,SE0347,D015,Q430,C304,2025-01-19 04:56:00
IMP4130,SE0347,D015,Q430,C302,2025-01-19 04:56:01
IMP4131,SE0347,D015,Q430,C132,2025-01-19 04:56:03
IMP4132,SE0347,D015,Q430,C211,2025-01-19 04:56:05
IMP4133,SE0347,D015,Q430,C332,2025-01-19 04:56:06
IMP4134,SE0650,D097,Q268,C049,2025-01-19 05:10:25
IMP4135,SE0650,D097,Q268,C253,2025-01-19 05:10:28
IMP4136,SE0650,D097,Q268,C040,2025-01-19 05:10:31
IMP4137,SE0650,D097,Q268,C220,2025-01-19 05:10:34
IMP4138,SE0650,D097,Q268,C121,2025-01-19 05:10:39
IMP4139,SE0650,D097,Q268,C166,2025-01-19 05:10:40
IMP4140,SE0650,D097,Q268,C216,2025-01-19 05:10:43
IMP4141,SE0723,D002,Q194,C234,2025-01-19 06:44:13
IMP4142,SE0723,D002,Q194,C086,2025-01-19 06:44:13
IMP4143,SE0723,D002,Q194,C223,2025-01-19 06:44:14
IMP4144,SE0723,D002,Q194,C293,2025-01-19 06:44:15
IMP4145,SE0723,D002,Q194,C242,2025-01-19 06:44:21
IMP4146,SE0723,D002,Q194,C286,2025-01-19 06:44:23
IMP4147,SE0723,D002,Q194,C024,2025-01-19 06:44:25
IMP4148,SE0723,D002,Q194,C114,2025-01-19 06:44:27
IMP4149,SE0323,D043,Q431,C157,2025-01-19 06:49:49
IMP4150,SE0323,D043,Q431,C178,2025-01-19 06:50:01
IMP4151,SE0323,D043,Q431,C269,2025-01-19 06:50:03
IMP4152,SE0323,D043,Q431,C128,2025-01-19 06:50:04
IMP4153,SE0323,D043,Q431,C330,2025-01-19 06:50:05
IMP4154,SE0323,D043,Q431,C259,2025-01-19 06:50:13
IMP4155,SE0323,D043,Q431,C190,2025-01-19 06:50:13
IMP4156,SE0323,D043,Q431,C196,2025-01-19 06:50:15
IMP4157,SE0323,D043,Q431,C206,2025-01-19 06:50:16
IMP4158,SE0323,D043,Q431,C227,2025-01-19 06:50:17
IMP4159,SE0323,D043,Q431,C081,2025-01-19 06:50:19
IMP4160,SE0063,D097,Q038,C189,2025-01-19 07:00:54
IMP4161,SE0063,D097,Q038,C200,2025-01-19 07:00:57
IMP4162,SE0063,D097,Q038,C031,2025-01-19 07:01:09
IMP4163,SE0063,D097,Q038,C163,2025-01-19 07:01:11
IMP4164,SE0063,D097,Q038,C106,2025-01-19 07:01:13
IMP4165,SE0063,D097,Q038,C111,2025-01-19 07:01:17
IMP4166,SE0063,D097,Q038,C314,2025-01-19 07:01:18
IMP4167,SE0063,D097,Q038,C012,2025-01-19 07:01:19
IMP4168,SE0063,D097,Q038,C075,2025-01-19 07:01:21
IMP4169,SE0063,D097,Q038,C034,2025-01-19 07:01:21
IMP4170,SE0063,D097,Q038,C007,2025-01-19 07:01:26
IMP4171,SE0063,D097,Q038,C288,2025-01-19 07:01:27
IMP4172,SE0272,D118,Q343,C111,2025-01-19 07:27:33
IMP4173,SE0272,D118,Q343,C335,2025-01-19 07:27:37
IMP4174,SE0272,D118,Q343,C184,2025-01-19 07:27:38
IMP4175,SE0272,D118,Q343,C006,2025-01-19 07:27:39
IMP4176,SE0272,D118,Q343,C094,2025-01-19 07:27:40
IMP4177,SE0272,D118,Q343,C223,2025-01-19 07:27:42
IMP4178,SE0479,D059,Q297,C144,2025-01-19 08:07:18
IMP4179,SE0479,D059,Q297,C248,2025-01-19 08:07:21
IMP4180,SE0479,D059,Q297,C149,2025-01-19 08:07:27
IMP4181,SE0479,D059,Q297,C069,2025-01-19 08:07:30
IMP4182,SE0479,D059,Q297,C109,2025-01-19 08:07:33
IMP4183,SE0479,D059,Q297,C228,2025-01-19 08:07:33
IMP4184,SE0479,D059,Q297,C177,2025-01-19 08:07:41
IMP4185,SE0479,D059,Q297,C092,2025-01-19 08:07:43
IMP4186,SE0479,D059,Q297,C085,2025-01-19 08:07:48
IMP4187,SE0479,D059,Q297,C124,2025-01-19 08:07:48
IMP4188,SE0479,D059,Q297,C131,2025-01-19 08:07:49
IMP4189,SE0479,D059,Q297,C224,2025-01-19 08:07:51
IMP4190,SE0605,D066,Q258,C306,2025-01-19 09:11:07
IMP4191,SE0605,D066,Q258,C305,2025-01-19 09:11:07
IMP4192,SE0605,D066,Q258,C007,2025-01-19 09:11:09
IMP4193,SE0605,D066,Q258,C125,2025-01-19 09:11:10
IMP4194,SE0605,D066,Q258,C091,2025-01-19 09:11:17
IMP4195,SE0605,D066,Q258,C257,2025-01-19 09:11:17
IMP4196,SE0605,D066,Q258,C339,2025-01-19 09:11:19
IMP4197,SE0625,D034,Q292,C274,2025-01-19 09:29:21
IMP4198,SE0625,D034,Q292,C156,2025-01-19 09:29:23
IMP4199,SE0625,D034,Q292,C021,2025-01-19 09:29:25
IMP4200,SE0625,D034,Q292,C289,2025-01-19 09:29:27
IMP4201,SE0625,D034,Q292,C328,2025-01-19 09:29:28
IMP4202,SE0625,D034,Q292,C203,2025-01-19 09:29:31
IMP4203,SE0625,D034,Q292,C316,2025-01-19 09:29:33
IMP4204,SE0625,D034,Q292,C255,2025-01-19 09:29:35
IMP4205,SE0625,D034,Q292,C284,2025-01-19 09:29:37
IMP4206,SE0219,D079,Q436,C117,2025-01-19 11:00:52
IMP4207,SE0219,D079,Q436,C297,2025-01-19 11:01:04
IMP4208,SE0219,D079,Q436,C281,2025-01-19 11:01:06
IMP4209,SE0219,D079,Q436,C030,2025-01-19 11:01:07
IMP4210,SE0219,D079,Q436,C095,2025-01-19 11:01:09
IMP4211,SE0219,D079,Q436,C113,2025-01-19 11:01:10
IMP4212,SE0219,D079,Q436,C257,2025-01-19 11:01:13
IMP4213,SE0219,D079,Q436,C301,2025-01-19 11:01:14
IMP4214,SE0219,D079,Q436,C081,2025-01-19 11:01:14
IMP4215,SE0219,D079,Q436,C199,2025-01-19 11:01:16
IMP4216,SE0090,D071,Q027,C335,2025-01-19 11:29:25
IMP4217,SE0090,D071,Q027,C080,2025-01-19 11:29:31
IMP4218,SE0090,D071,Q027,C307,2025-01-19 11:29:37
IMP4219,SE0090,D071,Q027,C341,2025-01-19 11:29:37
IMP4220,SE0090,D071,Q027,C090,2025-01-19 11:29:40
IMP4221,SE0090,D071,Q027,C011,2025-01-19 11:29:43
IMP4222,SE0090,D071,Q027,C249,2025-01-19 11:29:46
IMP4223,SE0090,D071,Q027,C212,2025-01-19 11:29:48
IMP4224,SE0090,D071,Q027,C051,2025-01-19 11:29:52
IMP4225,SE0090,D071,Q027,C239,2025-01-19 11:29:53
IMP4226,SE0090,D071,Q027,C023,2025-01-19 11:29:55
IMP4227,SE0417,D083,Q056,C318,2025-01-19 11:57:54
IMP4228,SE0417,D083,Q056,C138,2025-01-19 11:57:57
IMP4229,SE0417,D083,Q056,C207,2025-01-19 11:58:02
IMP4230,SE0417,D083,Q056,C303,2025-01-19 11:58:06
IMP4231,SE0417,D083,Q056,C034,2025-01-19 11:58:08
IMP4232,SE0417,D083,Q056,C163,2025-01-19 11:58:12
IMP4233,SE0417,D083,Q056,C143,2025-01-19 11:58:15
IMP4234,SE0417,D083,Q056,C292,2025-01-19 11:58:17
IMP4235,SE0417,D083,Q056,C132,2025-01-19 11:58:19
IMP4236,SE0417,D083,Q056,C066,2025-01-19 11:58:21
IMP4237,SE0417,D083,Q056,C160,2025-01-19 11:58:22
IMP4238,SE0417,D083,Q056,C038,2025-01-19 11:58:24
IMP4239,SE0283,D033,Q311,C264,2025-01-19 12:19:11
IMP4240,SE0283,D033,Q311,C023,2025-01-19 12:19:14
IMP4241,SE0283,D033,Q311,C143,2025-01-19 12:19:17
IMP4242,SE0283,D033,Q311,C081,2025-01-19 12:19:23
IMP4243,SE0283,D033,Q311,C228,2025-01-19 12:19:25
IMP4244,SE0283,D033,Q311,C211,2025-01-19 12:19:27
IMP4245,SE0283,D033,Q311,C235,2025-01-19 12:19:29
IMP4246,SE0080,D077,Q128,C303,2025-01-19 13:36:39
IMP4247,SE0080,D077,Q128,C256,2025-01-19 13:36:42
IMP4248,SE0080,D077,Q128,C242,2025-01-19 13:36:46
IMP4249,SE0080,D077,Q128,C340,2025-01-19 13:36:51
IMP4250,SE0080,D077,Q128,C121,2025-01-19 13:36:52
IMP4251,SE0080,D077,Q128,C132,2025-01-19 13:36:53
IMP4252,SE0080,D077,Q128,C283,2025-01-19 13:36:54
IMP4253,SE0210,D018,Q119,C341,2025-01-19 14:51:26
IMP4254,SE0210,D018,Q119,C137,2025-01-19 14:51:28
IMP4255,SE0210,D018,Q119,C075,2025-01-19 14:51:31
IMP4256,SE0210,D018,Q119,C088,2025-01-19 14:51:32
IMP4257,SE0210,D018,Q119,C253,2025-01-19 14:51:34
IMP4258,SE0210,D018,Q119,C286,2025-01-19 14:51:35
IMP4259,SE0210,D018,Q119,C042,2025-01-19 14:51:38
IMP4260,SE0210,D018,Q119,C315,2025-01-19 14:51:39
IMP4261,SE0210,D018,Q119,C121,2025-01-19 14:51:40
IMP4262,SE0604,D004,Q067,C325,2025-01-19 15:28:58
IMP4263,SE0604,D004,Q067,C225,2025-01-19 15:29:00
IMP4264,SE0604,D004,Q067,C301,2025-01-19 15:29:04
IMP4265,SE0604,D004,Q067,C247,2025-01-19 15:29:08
IMP4266,SE0604,D004,Q067,C179,2025-01-19 15:29:08
IMP4267,SE0604,D004,Q067,C055,2025-01-19 15:29:10
IMP4268,SE0604,D004,Q067,C074,2025-01-19 15:29:10
IMP4269,SE0604,D004,Q067,C185,2025-01-19 15:29:11
IMP4270,SE0604,D004,Q067,C086,2025-01-19 15:29:14
IMP4271,SE0359,D096,Q134,C200,2025-01-19 15:45:52
IMP4272,SE0359,D096,Q134,C054,2025-01-19 15:45:53
IMP4273,SE0359,D096,Q134,C202,2025-01-19 15:45:58
IMP4274,SE0359,D096,Q134,C345,2025-01-19 15:45:58
IMP4275,SE0359,D096,Q134,C142,2025-01-19 15:46:01
IMP4276,SE0359,D096,Q134,C096,2025-01-19 15:46:02
IMP4277,SE0556,D005,Q067,C094,2025-01-19 18:19:12
IMP4278,SE0556,D005,Q067,C088,2025-01-19 18:19:15
IMP4279,SE0556,D005,Q067,C044,2025-01-19 18:19:19
IMP4280,SE0556,D005,Q067,C143,2025-01-19 18:19:24
IMP4281,SE0556,D005,Q067,C258,2025-01-19 18:19:27
IMP4282,SE0556,D005,Q067,C264,2025-01-19 18:19:32
IMP4283,SE0556,D005,Q067,C084,2025-01-19 18:19:33
IMP4284,SE0556,D005,Q067,C336,2025-01-19 18:19:33
IMP4285,SE0556,D005,Q067,C016,2025-01-19 18:19:36
IMP4286,SE0556,D005,Q067,C017,2025-01-19 18:19:36
IMP4287,SE0556,D005,Q067,C334,2025-01-19 18:19:39
IMP4288,SE0564,D022,Q009,C228,2025-01-19 19:04:41
IMP4289,SE0564,D022,Q009,C026,2025-01-19 19:04:43
IMP4290,SE0564,D022,Q009,C160,2025-01-19 19:04:47
IMP4291,SE0564,D022,Q009,C219,2025-01-19 19:04:47
IMP4292,SE0564,D022,Q009,C159,2025-01-19 19:04:49
IMP4293,SE0564,D022,Q009,C169,2025-01-19 19:04:51
IMP4294,SE0564,D022,Q009,C329,2025-01-19 19:04:53
IMP4295,SE0292,D018,Q065,C070,2025-01-19 20:04:54
IMP4296,SE0292,D018,Q065,C219,2025-01-19 20:04:58
IMP4297,SE0292,D018,Q065,C065,2025-01-19 20:05:02
IMP4298,SE0292,D018,Q065,C076,2025-01-19 20:05:03
IMP4299,SE0292,D018,Q065,C145,2025-01-19 20:05:04
IMP4300,SE0292,D018,Q065,C038,2025-01-19 20:05:04
IMP4301,SE0292,D018,Q065,C343,2025-01-19 20:05:05
IMP4302,SE0292,D018,Q065,C327,2025-01-19 20:05:08
IMP4303,SE0292,D018,Q065,C307,2025-01-19 20:05:10
IMP4304,SE0494,D075,Q156,C120,2025-01-19 20:44:20
IMP4305,SE0494,D075,Q156,C108,2025-01-19 20:44:33
IMP4306,SE0494,D075,Q156,C099,2025-01-19 20:44:35
IMP4307,SE0494,D075,Q156,C269,2025-01-19 20:44:35
IMP4308,SE0494,D075,Q156,C091,2025-01-19 20:44:35
IMP4309,SE0494,D075,Q156,C152,2025-01-19 20:44:36
IMP4310,SE0494,D075,Q156,C225,2025-01-19 20:44:40
IMP4311,SE0494,D075,Q156,C156,2025-01-19 20:44:41
IMP4312,SE0119,D094,Q032,C317,2025-01-19 20:47:17
IMP4313,SE0119,D094,Q032,C309,2025-01-19 20:47:20
IMP4314,SE0119,D094,Q032,C137,2025-01-19 20:47:30
IMP4315,SE0119,D094,Q032,C189,2025-01-19 20:47:34
IMP4316,SE0119,D094,Q032,C181,2025-01-19 20:47:34
IMP4317,SE0119,D094,Q032,C053,2025-01-19 20:47:36
IMP4318,SE0119,D094,Q032,C306,2025-01-19 20:47:38
IMP4319,SE0119,D094,Q032,C033,2025-01-19 20:47:38
IMP4320,SE0119,D094,Q032,C031,2025-01-19 20:47:40
IMP4321,SE0119,D094,Q032,C007,2025-01-19 20:47:41
IMP4322,SE0119,D094,Q032,C055,2025-01-19 20:47:44
IMP4323,SE0100,D098,Q156,C138,2025-01-19 21:23:36
IMP4324,SE0100,D098,Q156,C249,2025-01-19 21:23:37
IMP4325,SE0100,D098,Q156,C135,2025-01-19 21:23:38
IMP4326,SE0100,D098,Q156,C142,2025-01-19 21:23:39
IMP4327,SE0100,D098,Q156,C099,2025-01-19 21:23:40
IMP4328,SE0100,D098,Q156,C299,2025-01-19 21:23:42
IMP4329,SE0651,D068,Q100,C170,2025-01-19 21:51:56
IMP4330,SE0651,D068,Q100,C004,2025-01-19 21:52:01
IMP4331,SE0651,D068,Q100,C029,2025-01-19 21:52:02
IMP4332,SE0651,D068,Q100,C136,2025-01-19 21:52:05
IMP4333,SE0651,D068,Q100,C202,2025-01-19 21:52:11
IMP4334,SE0651,D068,Q100,C200,2025-01-19 21:52:13
IMP4335,SE0651,D068,Q100,C343,2025-01-19 21:52:14
IMP4336,SE0651,D068,Q100,C093,2025-01-19 21:52:16
IMP4337,SE0651,D068,Q100,C125,2025-01-19 21:52:17
IMP4338,SE0446,D120,Q239,C196,2025-01-19 22:03:04
IMP4339,SE0446,D120,Q239,C187,2025-01-19 22:03:10
IMP4340,SE0446,D120,Q239,C092,2025-01-19 22:03:11
IMP4341,SE0446,D120,Q239,C172,2025-01-19 22:03:13
IMP4342,SE0446,D120,Q239,C298,2025-01-19 22:03:13
IMP4343,SE0446,D120,Q239,C295,2025-01-19 22:03:16
IMP4344,SE0430,D002,Q469,C139,2025-01-19 22:11:47
IMP4345,SE0430,D002,Q469,C080,2025-01-19 22:11:48
IMP4346,SE0430,D002,Q469,C127,2025-01-19 22:11:50
IMP4347,SE0430,D002,Q469,C261,2025-01-19 22:11:56
IMP4348,SE0430,D002,Q469,C242,2025-01-19 22:11:57
IMP4349,SE0430,D002,Q469,C236,2025-01-19 22:11:58
IMP4350,SE0430,D002,Q469,C316,2025-01-19 22:11:59
IMP4351,SE0430,D002,Q469,C025,2025-01-19 22:12:00
IMP4352,SE0430,D002,Q469,C148,2025-01-19 22:12:02
IMP4353,SE0430,D002,Q469,C228,2025-01-19 22:12:04
IMP4354,SE0430,D002,Q469,C068,2025-01-19 22:12:06
IMP4355,SE0430,D002,Q469,C060,2025-01-19 22:12:08
IMP4356,SE0762,D070,Q333,C139,2025-01-19 22:40:31
IMP4357,SE0762,D070,Q333,C068,2025-01-19 22:40:31
IMP4358,SE0762,D070,Q333,C180,2025-01-19 22:40:31
IMP4359,SE0762,D070,Q333,C256,2025-01-19 22:40:31
IMP4360,SE0762,D070,Q333,C344,2025-01-19 22:40:33
IMP4361,SE0762,D070,Q333,C213,2025-01-19 22:40:36
IMP4362,SE0297,D088,Q418,C246,2025-01-19 23:31:46
IMP4363,SE0297,D088,Q418,C344,2025-01-19 23:31:52
IMP4364,SE0297,D088,Q418,C052,2025-01-19 23:31:53
IMP4365,SE0297,D088,Q418,C244,2025-01-19 23:31:55
IMP4366,SE0297,D088,Q418,C283,2025-01-19 23:32:01
IMP4367,SE0297,D088,Q418,C264,2025-01-19 23:32:02
IMP4368,SE0297,D088,Q418,C198,2025-01-19 23:32:03
IMP4369,SE0297,D088,Q418,C018,2025-01-19 23:32:05
IMP4370,SE0297,D088,Q418,C138,2025-01-19 23:32:07
IMP4371,SE0297,D088,Q418,C220,2025-01-19 23:32:10
IMP4372,SE0297,D088,Q418,C179,2025-01-19 23:32:11
IMP4373,SE0297,D088,Q418,C231,2025-01-19 23:32:13
IMP4374,SE0139,D042,Q352,C011,2025-01-20 00:24:55
IMP4375,SE0139,D042,Q352,C143,2025-01-20 00:25:03
IMP4376,SE0139,D042,Q352,C107,2025-01-20 00:25:05
IMP4377,SE0139,D042,Q352,C012,2025-01-20 00:25:07
IMP4378,SE0139,D042,Q352,C020,2025-01-20 00:25:11
IMP4379,SE0139,D042,Q352,C002,2025-01-20 00:25:12
IMP4380,SE0139,D042,Q352,C032,2025-01-20 00:25:13
IMP4381,SE0532,D077,Q392,C094,2025-01-20 01:44:04
IMP4382,SE0532,D077,Q392,C196,2025-01-20 01:44:07
IMP4383,SE0532,D077,Q392,C013,2025-01-20 01:44:14
IMP4384,SE0532,D077,Q392,C135,2025-01-20 01:44:16
IMP4385,SE0532,D077,Q392,C059,2025-01-20 01:44:16
IMP4386,SE0532,D077,Q392,C321,2025-01-20 01:44:21
IMP4387,SE0532,D077,Q392,C151,2025-01-20 01:44:22
IMP4388,SE0253,D053,Q485,C067,2025-01-20 01:44:56
IMP4389,SE0253,D053,Q485,C143,2025-01-20 01:44:59
IMP4390,SE0253,D053,Q485,C142,2025-01-20 01:45:00
IMP4391,SE0253,D053,Q485,C302,2025-01-20 01:45:02
IMP4392,SE0253,D053,Q485,C209,2025-01-20 01:45:06
IMP4393,SE0253,D053,Q485,C013,2025-01-20 01:45:11
IMP4394,SE0253,D053,Q485,C195,2025-01-20 01:45:12
IMP4395,SE0253,D053,Q485,C042,2025-01-20 01:45:13
IMP4396,SE0253,D053,Q485,C334,2025-01-20 01:45:14
IMP4397,SE0709,D086,Q141,C061,2025-01-20 02:03:51
IMP4398,SE0709,D086,Q141,C274,2025-01-20 02:03:51
IMP4399,SE0709,D086,Q141,C131,2025-01-20 02:03:51
IMP4400,SE0709,D086,Q141,C119,2025-01-20 02:03:51
IMP4401,SE0709,D086,Q141,C035,2025-01-20 02:03:51
IMP4402,SE0709,D086,Q141,C241,2025-01-20 02:03:52
IMP4403,SE0709,D086,Q141,C027,2025-01-20 02:03:59
IMP4404,SE0709,D086,Q141,C243,2025-01-20 02:04:01
IMP4405,SE0709,D086,Q141,C112,2025-01-20 02:04:07
IMP4406,SE0758,D006,Q326,C118,2025-01-20 02:43:43
IMP4407,SE0758,D006,Q326,C327,2025-01-20 02:43:43
IMP4408,SE0758,D006,Q326,C253,2025-01-20 02:43:45
IMP4409,SE0758,D006,Q326,C173,2025-01-20 02:43:46
IMP4410,SE0758,D006,Q326,C117,2025-01-20 02:43:47
IMP4411,SE0534,D001,Q172,C182,2025-01-20 03:24:44
IMP4412,SE0534,D001,Q172,C202,2025-01-20 03:24:47
IMP4413,SE0534,D001,Q172,C302,2025-01-20 03:24:48
IMP4414,SE0534,D001,Q172,C072,2025-01-20 03:24:50
IMP4415,SE0534,D001,Q172,C018,2025-01-20 03:24:59
IMP4416,SE0534,D001,Q172,C091,2025-01-20 03:24:59
IMP4417,SE0534,D001,Q172,C275,2025-01-20 03:25:00
IMP4418,SE0534,D001,Q172,C022,2025-01-20 03:25:02
IMP4419,SE0154,D012,Q278,C028,2025-01-20 03:26:53
IMP4420,SE0154,D012,Q278,C005,2025-01-20 03:26:54
IMP4421,SE0154,D012,Q278,C341,2025-01-20 03:26:55
IMP4422,SE0154,D012,Q278,C249,2025-01-20 03:27:01
IMP4423,SE0154,D012,Q278,C247,2025-01-20 03:27:02
IMP4424,SE0154,D012,Q278,C310,2025-01-20 03:27:03
IMP4425,SE0028,D066,Q229,C149,2025-01-20 04:30:06
IMP4426,SE0028,D066,Q229,C102,2025-01-20 04:30:12
IMP4427,SE0028,D066,Q229,C133,2025-01-20 04:30:15
IMP4428,SE0028,D066,Q229,C109,2025-01-20 04:30:15
IMP4429,SE0028,D066,Q229,C106,2025-01-20 04:30:23
IMP4430,SE0028,D066,Q229,C059,2025-01-20 04:30:24
IMP4431,SE0028,D066,Q229,C135,2025-01-20 04:30:24
IMP4432,SE0028,D066,Q229,C069,2025-01-20 04:30:27
IMP4433,SE0705,D001,Q136,C082,2025-01-20 05:25:27
IMP4434,SE0705,D001,Q136,C006,2025-01-20 05:25:27
IMP4435,SE0705,D001,Q136,C097,2025-01-20 05:25:27
IMP4436,SE0705,D001,Q136,C266,2025-01-20 05:25:27
IMP4437,SE0705,D001,Q136,C305,2025-01-20 05:25:29
IMP4438,SE0705,D001,Q136,C338,2025-01-20 05:25:30
IMP4439,SE0705,D001,Q136,C089,2025-01-20 05:25:31
IMP4440,SE0705,D001,Q136,C345,2025-01-20 05:25:33
IMP4441,SE0705,D001,Q136,C169,2025-01-20 05:25:37
IMP4442,SE0157,D057,Q318,C265,2025-01-20 05:38:47
IMP4443,SE0157,D057,Q318,C236,2025-01-20 05:38:47
IMP4444,SE0157,D057,Q318,C138,2025-01-20 05:38:49
IMP4445,SE0157,D057,Q318,C151,2025-01-20 05:38:50
IMP4446,SE0157,D057,Q318,C202,2025-01-20 05:38:53
IMP4447,SE0157,D057,Q318,C220,2025-01-20 05:38:56
IMP4448,SE0157,D057,Q318,C014,2025-01-20 05:38:59
IMP4449,SE0191,D003,Q340,C004,2025-01-20 06:27:37
IMP4450,SE0191,D003,Q340,C325,2025-01-20 06:27:46
IMP4451,SE0191,D003,Q340,C180,2025-01-20 06:27:46
IMP4452,SE0191,D003,Q340,C052,2025-01-20 06:27:48
IMP4453,SE0191,D003,Q340,C289,2025-01-20 06:27:51
IMP4454,SE0191,D003,Q340,C158,2025-01-20 06:27:52
IMP4455,SE0069,D005,Q375,C097,2025-01-20 06:31:10
IMP4456,SE0069,D005,Q375,C321,2025-01-20 06:31:14
IMP4457,SE0069,D005,Q375,C069,2025-01-20 06:31:22
IMP4458,SE0069,D005,Q375,C202,2025-01-20 06:31:22
IMP4459,SE0069,D005,Q375,C253,2025-01-20 06:31:25
IMP4460,SE0069,D005,Q375,C056,2025-01-20 06:31:27
IMP4461,SE0069,D005,Q375,C013,2025-01-20 06:31:28
IMP4462,SE0069,D005,Q375,C190,2025-01-20 06:31:29
IMP4463,SE0069,D005,Q375,C280,2025-01-20 06:31:31
IMP4464,SE0069,D005,Q375,C230,2025-01-20 06:31:33
IMP4465,SE0069,D005,Q375,C123,2025-01-20 06:31:34
IMP4466,SE0428,D035,Q340,C284,2025-01-20 06:32:38
IMP4467,SE0428,D035,Q340,C340,2025-01-20 06:32:47
IMP4468,SE0428,D035,Q340,C258,2025-01-20 06:32:47
IMP4469,SE0428,D035,Q340,C265,2025-01-20 06:32:50
IMP4470,SE0428,D035,Q340,C149,2025-01-20 06:32:53
IMP4471,SE0428,D035,Q340,C299,2025-01-20 06:32:54
IMP4472,SE0428,D035,Q340,C250,2025-01-20 06:32:58
IMP4473,SE0428,D035,Q340,C166,2025-01-20 06:32:59
IMP4474,SE0029,D020,Q246,C277,2025-01-20 06:36:24
IMP4475,SE0029,D020,Q246,C339,2025-01-20 06:36:30
IMP4476,SE0029,D020,Q246,C301,2025-01-20 06:36:36
IMP4477,SE0029,D020,Q246,C049,2025-01-20 06:36:36
IMP4478,SE0029,D020,Q246,C105,2025-01-20 06:36:43
IMP4479,SE0029,D020,Q246,C287,2025-01-20 06:36:44
IMP4480,SE0029,D020,Q246,C010,2025-01-20 06:36:47
IMP4481,SE0029,D020,Q246,C193,2025-01-20 06:36:48
IMP4482,SE0029,D020,Q246,C327,2025-01-20 06:36:50
IMP4483,SE0029,D020,Q246,C052,2025-01-20 06:36:50
IMP4484,SE0029,D020,Q246,C195,2025-01-20 06:36:51
IMP4485,SE0029,D020,Q246,C207,2025-01-20 06:36:54
